Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
1,242070124860,242183235992,113111132,262144000,0,0x00080000,0x00040000,c,l,524288,3,c,w,262144,2
2,242394304371,242538159335,143854964,262144000,0,0x00080000,0x00040000,c,l,524288,3,c,w,262144,2
3,242742485740,243477118263,734632523,262144000,0,0x00080000,0x00040000,c,l,524288,3,c,w,262144,2
0,649139159789,652388980562,3249820773,1048576000,0,0x00200000,0x00040000,c,l,2097152,3,c,r,262144,2
1,652598125789,656006840278,3408714489,1048576000,0,0x00200000,0x00040000,c,l,2097152,3,c,r,262144,2
2,656218309298,659672412752,3454103454,1048576000,0,0x00200000,0x00040000,c,l,2097152,3,c,r,262144,2
3,659874482702,663382010355,3507527653,1048576000,0,0x00200000,0x00040000,c,l,2097152,3,c,r,262144,2
0,178261547605,178295473165,33925560,131072000,0,0x00040000,0x00040000,c,l,262144,3,c,r,262144,2
1,178490132465,178541583646,51451181,131072000,0,0x00040000,0x00040000,c,l,262144,3,c,r,262144,2
2,178754301490,178824334117,70032627,131072000,0,0x00040000,0x00040000,c,l,262144,3,c,r,262144,2
3,179026498957,179108115122,81616165,131072000,0,0x00040000,0x00040000,c,l,262144,3,c,r,262144,2
0,145293618432,145300848975,7230543,32768000,0,0x00010000,0x00040000,c,l,65536,3,c,w,262144,2
1,145494129707,145505718885,11589178,32768000,0,0x00010000,0x00040000,c,l,65536,3,c,w,262144,2
2,145718305666,145732995773,14690107,32768000,0,0x00010000,0x00040000,c,l,65536,3,c,w,262144,2
3,145934485896,145951309807,16823911,32768000,0,0x00010000,0x00040000,c,l,65536,3,c,w,262144,2
0,3686165848530,3715150957091,28985108561,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,w,262144,2
1,3715526139498,3744982461711,29456322213,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,w,262144,2
2,3745194307278,3776092317601,30898010323,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,w,262144,2
3,3776294487171,3807968563176,31674076005,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,w,262144,2
0,333264849112,333406085514,141236402,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,w,262144,2
1,333602127561,334518941817,916814256,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,w,262144,2
2,334730302856,336310170762,1579867906,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,w,262144,2
3,336514490907,338265525245,1751034338,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,w,262144,2
0,410692057342,412411273041,1719215699,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,r,262144,2
1,412606128850,415014292637,2408163787,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,r,262144,2
2,415226310872,417816707237,2590396365,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,r,262144,2
3,418018488508,420646884130,2628395622,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,r,262144,2
0,1184977586936,1189288978958,4311392022,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,w,262144,2
1,1189482123996,1193803919178,4321795182,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,w,262144,2
2,1194014302139,1198438391772,4424089633,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,w,262144,2
3,1198654486753,1203138853099,4484366346,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,w,262144,2
0,155600498677,155617014147,16515470,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,r,262144,2
1,155810143544,155835231741,25088197,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,r,262144,2
2,156046306481,156080662773,34356292,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,r,262144,2
3,156282478818,156322050432,39571614,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,r,262144,2
0,115593549844,115594846834,1296990,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,r,262144,2
1,115790137247,115791443207,1305960,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,r,262144,2
2,116002298945,116003701585,1402640,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,r,262144,2
3,116206536432,116207903799,1367367,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,r,262144,2
0,1747785719650,1754765017732,6979298082,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,w,262144,2
1,1754958130117,1762022300109,7064169992,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,w,262144,2
2,1762234304102,1769484219123,7249915021,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,w,262144,2
3,1769686490514,1777056369071,7369878557,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,w,262144,2
0,1426697519295,1433677690734,6980171439,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,r,262144,2
1,1433874131602,1440933029317,7058897715,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,r,262144,2
2,1441146303997,1448388419829,7242115832,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,r,262144,2
3,1448590486319,1455956421143,7365934824,2097152000,0,0x00400000,0x00040000,c,l,4194304,3,c,r,262144,2
0,125245520022,125246815362,1295340,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,w,262144,2
1,125442133117,125443440788,1307671,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,w,262144,2
2,125654303047,125655629519,1326472,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,w,262144,2
3,125858541213,125859907980,1366767,16384000,0,0x00008000,0x00040000,c,l,32768,3,c,w,262144,2
0,166801656955,166818179456,16522501,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,w,262144,2
1,167014147277,167041565776,27418499,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,w,262144,2
2,167254304682,167289027332,34722650,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,w,262144,2
3,167490485611,167530266066,39780455,65536000,0,0x00020000,0x00040000,c,l,131072,3,c,w,262144,2
0,519540047038,521261978259,1721931221,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,w,262144,2
1,521458129028,523869760691,2411631663,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,w,262144,2
2,524082304198,526672892682,2590588484,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,w,262144,2
3,526874496736,529504534862,2630038126,786432000,0,0x00180000,0x00040000,c,l,1572864,3,c,w,262144,2
0,277176758116,277318251994,141493878,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,r,262144,2
1,277514132276,278427543361,913411085,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,r,262144,2
2,278638305300,280201477748,1563172448,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,r,262144,2
3,280402484052,282152530572,1750046520,524288000,0,0x00100000,0x00040000,c,l,1048576,3,c,r,262144,2
0,983864633142,988177156657,4312523515,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,r,262144,2
1,988370125808,992690152693,4320026885,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,r,262144,2
2,992902303711,997322967081,4420663370,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,r,262144,2
3,997526480706,1002008589585,4482108879,1310720000,0,0x00280000,0x00040000,c,l,2621440,3,c,r,262144,2
0,2356153682815,2385139291696,28985608881,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,r,262144,2
1,2385514129969,2414887759639,29373629670,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,r,262144,2
2,2415098327909,2445925278272,30826950363,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,r,262144,2
3,2446310499142,2477946314034,31635814892,8388608000,0,0x01000000,0x00040000,c,l,16777216,3,c,r,262144,2
