Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
2,5074748838487,5074775422404,26583917,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,3
3,5074981016776,5075007773119,26756343,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,3
0,5095345492737,5095355252183,9759446,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,11
1,5095552658387,5095562626043,9967656,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,11
2,5095776841797,5095786856897,10015100,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,11
3,5096005018615,5096015104803,10086188,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,11
0,5132641468017,5132652979377,11511360,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,25
1,5132848668300,5132860458118,11789818,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,25
2,5133060837269,5133072701585,11864316,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,25
3,5133277025790,5133288958292,11932502,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,25
0,5068833672961,5068858109732,24436771,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,1
1,5069056672002,5069081676170,25004168,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,1
2,5069296837079,5069321960669,25123590,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,1
3,5069529024218,5069554325906,25301688,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,1
0,5100569465702,5100586126927,16661225,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,13
1,5100784660814,5100801741581,17080767,16384000,0,0x00008000,0x00008000,c,m,32768,0,c,s,32768,0,13
