Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
2,631102318168,631244691924,142373756,262144000,0,0x00080000,0x00010000,c,l,524288,3,c,w,65536,3
3,631446488817,631608372762,161883945,262144000,0,0x00080000,0x00010000,c,l,524288,3,c,w,65536,3
0,1572824580562,1576144311170,3319730608,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,r,65536,3
1,1576338135707,1579705930237,3367794530,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,r,65536,3
2,1579918300477,1583368406672,3450106195,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,r,65536,3
3,1583570480242,1587064710666,3494230424,1048576000,0,0x00200000,0x00010000,c,l,2097152,3,c,r,65536,3
0,367978789671,368012671517,33881846,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,w,65536,3
1,368206129436,368259313390,53183954,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,w,65536,3
2,368470306102,368540792745,70486643,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,w,65536,3
3,368742478117,368822792622,80314505,131072000,0,0x00040000,0x00010000,c,l,262144,3,c,w,65536,3
0,513824774463,520803472065,6978697602,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,w,65536,3
1,520998130845,528066222619,7068091774,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,w,65536,3
2,528278306990,535533935392,7255628402,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,w,65536,3
3,535738479649,543125282638,7386802989,2097152000,0,0x00400000,0x00010000,c,l,4194304,3,c,w,65536,3
0,231576273624,231577567723,1294099,16384000,0,0x00008000,0x00010000,c,l,32768,3,c,w,65536,3
1,231770134834,231771437824,1302990,16384000,0,0x00008000,0x00010000,c,l,32768,3,c,w,65536,3
2,231982305043,231983614304,1309261,16384000,0,0x00008000,0x00010000,c,l,32768,3,c,w,65536,3
3,232186559672,232187878513,1318841,16384000,0,0x00008000,0x00010000,c,l,32768,3,c,w,65536,3
0,11093301684870,11122286706423,28985021553,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,r,65536,3
1,11122662132094,11151929162594,29267030500,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,r,65536,3
2,11152358303723,11183005487323,30647183600,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,r,65536,3
3,11183438482967,11215023723026,31585240059,8388608000,0,0x01000000,0x00010000,c,l,16777216,3,c,r,65536,3
0,294928913882,294945485298,16571416,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,r,65536,3
1,295138131006,295161058237,22927231,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,r,65536,3
2,295374303924,295407107822,32803898,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,r,65536,3
3,295610476042,295648900431,38424389,65536000,0,0x00020000,0x00010000,c,l,131072,3,c,r,65536,3
