Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
2,1589420848735,1589490210175,69361440,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,8
3,1589697034011,1589767873489,70839478,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,8
0,170620965520,170687358034,66392514,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,19
1,170884676800,170953760222,69083422,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,19
2,171168871226,171238241677,69370451,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,19
3,171445028628,171515833813,70805185,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,19
0,320036835656,320103229620,66393964,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,26
1,320300677198,320369938939,69261741,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,26
2,320584863934,320654257027,69393093,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,26
3,320861021456,320931863815,70842359,16384000,16384000,0x00008000,0x00008000,c,x,32768,1,c,x,32768,1,26
