Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference,Execution
2,533448839587,533485908490,37068903,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,15
3,533693023715,533730327252,37303537,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,15
0,71949185241,71985668897,36483656,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,21
1,72184660209,72221145665,36485456,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,21
2,72436883551,72473961605,37078054,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,21
3,72681024325,72718332392,37308067,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,21
0,464573025618,464609509483,36483865,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,5
1,464804672163,464841156349,36484186,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,5
2,465056843050,465093944877,37101827,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,5
3,465301027288,465338339306,37312018,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,5
0,118557041188,118593524733,36483545,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,28
1,118788660631,118825147066,36486435,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,28
2,119040875341,119077851146,36975805,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,28
3,119285016035,119322313792,37297757,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,28
0,548265042220,548301525965,36483745,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,17
1,548496662193,548533147208,36485015,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,17
2,548732834691,548769920456,37085765,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,17
3,548977027460,549014323466,37296006,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,17
0,124601033997,124637517512,36483515,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,29
1,124832680512,124869166338,36485826,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,29
2,125084842607,125121821332,36978725,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,29
3,125329017715,125366313111,37295396,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,29
0,538780912892,538817396498,36483606,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,16
1,539012658448,539049144413,36485965,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,16
2,539264838465,539301796798,36958333,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,16
3,539509013802,539546316189,37302387,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,16
0,65809303021,65845786737,36483716,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,20
1,66044665238,66081151194,36485956,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,20
2,66296836674,66333814689,36978015,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,20
3,66541011962,66578314529,37302567,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,20
0,131236984242,131273467898,36483656,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,30
1,131468664751,131505150737,36485986,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,30
2,131704837519,131741930425,37092906,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,30
3,131949021497,131986308243,37286746,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,30
0,458369061425,458405545300,36483875,16384000,0,0x00008000,0x00008000,c,s,32768,1,c,s,32768,1,4
