Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
2,23284306306228,23285848477778,1542171550,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,3
3,23286050483992,23287728463051,1677979059,786432000,0,0x00180000,0x00010000,c,l,1572864,2,c,r,65536,3
0,23089651070712,23089684950017,33879305,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,3
1,23089878141320,23089931280619,53139299,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,3
2,23090142301234,23090212803949,70502715,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,3
3,23090414481480,23090496297384,81815904,131072000,0,0x00040000,0x00010000,c,l,262144,2,c,w,65536,3
0,23028835518022,23028836811341,1293319,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,3
1,23029030130877,23029031435117,1304240,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,3
2,23029230312639,23029231626670,1314031,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,3
3,23029434478048,23029435796400,1318352,16384000,0,0x00008000,0x00010000,c,l,32768,2,c,w,65536,3
0,24835912706549,24856719979964,20807273415,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,3
1,24857094135628,24878276158187,21182022559,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,3
2,24878486303794,24900903799557,22417495763,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,3
3,24901118479178,24924433188538,23314709360,8388608000,0,0x01000000,0x00010000,c,l,16777216,2,c,r,65536,3
0,24412386716217,24417336823938,4950107721,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,3
1,24417530126552,24422549940448,5019813896,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,3
2,24422762303937,24427967195255,5204891318,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,3
3,24428170475796,24433516988425,5346512629,2097152000,0,0x00400000,0x00010000,c,l,4194304,2,c,w,65536,3
0,23057328977009,23057345457185,16480176,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,r,65536,3
1,23057538133667,23057561013003,22879336,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,r,65536,3
2,23057774306915,23057807079179,32772264,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,r,65536,3
3,23058022475501,23058061399830,38924329,65536000,0,0x00020000,0x00010000,c,l,131072,2,c,r,65536,3
