Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
2,209149704590901,209150883878372,1179287471,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,w,1048576,2
3,209151089096947,209152512297429,1423200482,262144000,0,0x00080000,0x00100000,c,l,524288,2,c,w,1048576,2
0,204236232156041,204257040321905,20808165864,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,r,1048576,2
1,204257420092400,204280032377747,22612285347,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,r,1048576,2
2,204280248404481,204301849816124,21601411643,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,r,1048576,2
3,204302056670062,204324391404406,22334734344,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,r,1048576,2
0,203128548367115,203128564922040,16554925,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,r,1048576,2
1,203128760149746,203128781888308,21738562,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,r,1048576,2
2,203128996400402,203129017549555,21149153,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,r,1048576,2
3,203129224681771,203129246911782,22230011,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,r,1048576,2
0,209191886558385,209192025990137,139431752,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,w,1048576,2
1,209192224120764,209193544084631,1319963867,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,w,1048576,2
2,209193760624287,209196122258345,2361634058,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,w,1048576,2
3,209196329062708,209199172618428,2843555720,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,w,1048576,2
0,209116572463682,209116589019856,16556174,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,w,1048576,2
1,209116784117820,209116932250021,148132201,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,w,1048576,2
2,209117148614879,209117169876614,21261735,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,w,1048576,2
3,209117377046944,209117433991283,56944339,65536000,0,0x00020000,0x00100000,c,l,131072,2,c,w,1048576,2
0,1642174750347,1662984849424,20810099077,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,w,1048576,2
1,1663358282616,1690931857081,27573574465,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,w,1048576,2
2,1691142783466,1730490751835,39347968369,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,w,1048576,2
3,1730875059764,1785148489233,54273429469,8388608000,0,0x01000000,0x00100000,c,l,16777216,2,c,w,1048576,2
0,203187722623162,203187862564544,139941382,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,r,1048576,2
1,203188060100171,203189247594102,1187493931,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,r,1048576,2
2,203189460403656,203190669487024,1209083368,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,r,1048576,2
3,203190876687777,203192136772121,1260084344,524288000,0,0x00100000,0x00100000,c,l,1048576,2,c,r,1048576,2
0,209276397892442,209277633775067,1235882625,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,w,1048576,2
1,209277832135677,209279813855805,1981720128,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,w,1048576,2
2,209280028591581,209283572621750,3544030169,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,w,1048576,2
3,209283777097451,209288044906589,4267809138,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,w,1048576,2
0,203139822673173,203139856486281,33813108,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,2
1,203140052152001,203140338297172,286145171,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,2
2,203140552414116,203140832310813,279896697,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,2
3,203141036686913,203141345425622,308738709,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,r,1048576,2
0,203477375614128,203480389159343,3013545215,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,2
1,203480584105772,203483642111889,3058006117,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,2
2,203483856411281,203486954663460,3098252179,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,2
3,203487160689315,203490375457896,3214768581,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,r,1048576,2
0,209128442439187,209128476323192,33884005,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,2
1,209128672123446,209128999590166,327466720,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,2
2,209129212603989,209129796741225,584137236,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,2
3,209130001124306,209130710287524,709163218,131072000,0,0x00040000,0x00100000,c,l,262144,2,c,w,1048576,2
0,209579607381225,209582622527810,3015146585,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,2
1,209582820122674,209586246676325,3426553651,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,2
2,209586460605330,209592404627290,5944021960,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,2
3,209592609087030,209599923887764,7314800734,1310720000,0,0x00280000,0x00100000,c,l,2621440,2,c,w,1048576,2
0,203250394744085,203251623772376,1229028291,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,2
1,203251820099952,203253606501234,1786401282,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,2
2,203253820414348,203255637790435,1817376087,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,2
3,203255844673726,203257737607713,1892933987,786432000,0,0x00180000,0x00100000,c,l,1572864,2,c,r,1048576,2
