Active Cores,Start (ns),End (ns),Diff (ns),Bytes R,Bytes W,Buffer Size (Observed),Buffer Size (Interference),Cachable Observed,Operation Observed,Buffer size Observed,Pool Id Observed,Cachable Interference,Operation Interference,Buffer size Interference,Pool Id Interference
1,23276942125300,23278171302096,1229176796,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,r,32768,3
2,23278370310450,23279601490456,1231180006,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,r,32768,3
3,23279802479889,23281033451034,1230971145,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,r,32768,3
0,23484066583276,23486353099079,2286515803,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,r,32768,3
1,23486546138577,23488824794023,2278655446,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,r,32768,3
2,23489022312679,23491304116770,2281804091,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,r,32768,3
3,23491506472859,23493797354978,2290882119,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,r,32768,3
0,23088698970280,23088732855586,33885306,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,w,32768,3
1,23088926144589,23088960395901,34251312,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,w,32768,3
2,23089158305666,23089193261689,34956023,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,w,32768,3
3,23089394477304,23089430649088,36171784,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,w,32768,3
0,24391686849484,24396636186538,4949337054,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,w,32768,3
1,24396830137677,24401781104984,4950967307,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,w,32768,3
2,24401978299947,24406930316039,4952016092,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,w,32768,3
3,24407134474778,24412086613662,4952138884,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,w,32768,3
0,23028019707528,23028021001588,1294060,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,w,32768,3
1,23028214137095,23028215431494,1294399,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,w,32768,3
2,23028414344199,23028415638659,1294460,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,w,32768,3
3,23028618474815,23028619784866,1310051,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,w,32768,3
0,24751337177159,24772145860994,20808683835,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,r,32768,3
1,24772522139241,24793340549928,20818410687,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,r,32768,3
2,24793538302147,24814368956218,20830654071,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,r,32768,3
3,24814570481234,24835415780058,20845298824,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,r,32768,3
0,24151538865720,24156487193003,4948327283,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,r,32768,3
1,24156682127880,24161631956673,4949828793,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,r,32768,3
2,24161830307652,24166783058807,4952751155,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,r,32768,3
3,24166986473871,24171939812215,4953338344,2097152000,0,0x00400000,0x00008000,c,l,4194304,2,c,r,32768,3
0,25746581050913,25767387299225,20806248312,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,w,32768,3
1,25767762123866,25788588005710,20825881844,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,w,32768,3
2,25788786299233,25809623771945,20837472712,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,w,32768,3
3,25809826481829,25830663321498,20836839669,8388608000,0,0x01000000,0x00008000,c,l,16777216,2,c,w,32768,3
0,23018834898548,23018836192917,1294369,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,r,32768,3
1,23019030135495,23019031431085,1295590,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,r,32768,3
2,23019230351240,23019231645080,1293840,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,r,32768,3
3,23019434472956,23019435767145,1294189,16384000,0,0x00008000,0x00008000,c,l,32768,2,c,r,32768,3
0,23076839021798,23076872885271,33863473,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,r,32768,3
1,23077066126479,23077100173041,34046562,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,r,32768,3
2,23077298296147,23077332853440,34557293,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,r,32768,3
3,23077534476425,23077569648390,35171965,131072000,0,0x00040000,0x00008000,c,l,262144,2,c,r,32768,3
0,23358055199331,23359292704069,1237504738,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,w,32768,3
1,23359486132606,23360712651277,1226518671,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,w,32768,3
2,23360910315107,23362139453689,1229138582,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,w,32768,3
3,23362342475954,23363575297404,1232821450,786432000,0,0x00180000,0x00008000,c,l,1572864,2,c,w,32768,3
0,23778187868232,23781202631969,3014763737,1310720000,0,0x00280000,0x00008000,c,l,2621440,2,c,r,32768,3
1,23781398135653,23784414048385,3015912732,1310720000,0,0x00280000,0x00008000,c,l,2621440,2,c,r,32768,3
2,23784614310404,23787630935417,3016625013,1310720000,0,0x00280000,0x00008000,c,l,2621440,2,c,r,32768,3
3,23787834478165,23790852124019,3017645854,1310720000,0,0x00280000,0x00008000,c,l,2621440,2,c,r,32768,3
0,23100870866062,23100939459146,68593084,262144000,0,0x00080000,0x00008000,c,l,524288,2,c,r,32768,3
1,23101134126477,23101203681636,69555159,262144000,0,0x00080000,0x00008000,c,l,524288,2,c,r,32768,3
2,23101402304392,23101472664082,70359690,262144000,0,0x00080000,0x00008000,c,l,524288,2,c,r,32768,3
3,23101674475717,23101746108784,71633067,262144000,0,0x00080000,0x00008000,c,l,524288,2,c,r,32768,3
0,23602178521611,23604467116211,2288594600,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,w,32768,3
1,23604662126336,23606950648408,2288522072,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,w,32768,3
2,23607150314628,23609434399188,2284084560,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,w,32768,3
3,23609638476579,23611925416193,2286939614,1048576000,0,0x00200000,0x00008000,c,l,2097152,2,c,w,32768,3
0,23037251957269,23037259141717,7184448,32768000,0,0x00010000,0x00008000,c,l,65536,2,c,r,32768,3
1,23037454165633,23037461422358,7256725,32768000,0,0x00010000,0x00008000,c,l,65536,2,c,r,32768,3
2,23037658304580,23037665588858,7284278,32768000,0,0x00010000,0x00008000,c,l,65536,2,c,r,32768,3
3,23037866471759,23037873792601,7320842,32768000,0,0x00010000,0x00008000,c,l,65536,2,c,r,32768,3
0,23201895284640,23202035236773,139952133,524288000,0,0x00100000,0x00008000,c,l,1048576,2,c,w,32768,3
1,23202230127596,23202376049756,145922160,524288000,0,0x00100000,0x00008000,c,l,1048576,2,c,w,32768,3
2,23202574315376,23202724770199,150454823,524288000,0,0x00100000,0x00008000,c,l,1048576,2,c,w,32768,3
3,23202926480704,23203077429066,150948362,524288000,0,0x00100000,0x00008000,c,l,1048576,2,c,w,32768,3
0,23066573041660,23066589607515,16565855,65536000,0,0x00020000,0x00008000,c,l,131072,2,c,w,32768,3
1,23066782128881,23066798842561,16713680,65536000,0,0x00020000,0x00008000,c,l,131072,2,c,w,32768,3
2,23066998299590,23067015312530,17012940,65536000,0,0x00020000,0x00008000,c,l,131072,2,c,w,32768,3
3,23067218472269,23067235631964,17159695,65536000,0,0x00020000,0x00008000,c,l,131072,2,c,w,32768,3
